column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
1635489879934,TYPE_GYROSCOPE,0.12766708,-0.15210097,-0.04741702 ,3,,,,
1635489879934,TYPE_ROTATION_VECTOR,0.484856,-0.414008,-0.50402725 ,3,,,,
1635489879934,TYPE_ACCELEROMETER,-0.7217351,9.582657,1.3390833 ,3,,,,
1635489879934,TYPE_MAGNETIC_FIELD,-28.500002,-27.375002,-18.09375 ,3,,,,
1635489879934,TYPE_ACCELEROMETER_UNCALIBRATED,-0.1274178,9.647562,1.4300107,0.0,0.0,0.0,3,
1635489879934,TYPE_GYROSCOPE_UNCALIBRATED,0.13011047,-0.15103199,-0.023212196,0.002461103,0.0010533992,0.024225857,3,
1635489879934,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.850002,10.012501,-56.250004,-10.34684,37.38358,-38.14014,3,
1635489879985,TYPE_GYROSCOPE,0.12766708,-0.15210097,-0.04741702 ,3,,,,
1635489879985,TYPE_ROTATION_VECTOR,0.484856,-0.414008,-0.50402725 ,3,,,,
1635489879985,TYPE_ACCELEROMETER,-0.034695927,9.812367,1.4060824 ,3,,,,
1635489879985,TYPE_MAGNETIC_FIELD,-28.500002,-27.375002,-18.09375 ,3,,,,
1635489879985,TYPE_ACCELEROMETER_UNCALIBRATED,-0.1274178,9.647562,1.4300107,0.0,0.0,0.0,3,
1635489879985,TYPE_GYROSCOPE_UNCALIBRATED,0.13011047,-0.15103199,-0.023212196,0.002461103,0.0010533992,0.024225857,3,
1635489879985,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.850002,10.012501,-56.250004,-10.34684,37.38358,-38.14014,3,
1635489880036,TYPE_GYROSCOPE,0.074676074,0.015271181,0.0678804 ,3,,,,
1635489880036,TYPE_ROTATION_VECTOR,0.484856,-0.414008,-0.50402725 ,3,,,,
1635489880036,TYPE_ACCELEROMETER,0.2527419,9.742975,1.2287145 ,3,,,,
1635489880036,TYPE_MAGNETIC_FIELD,-28.500002,-27.375002,-18.09375 ,3,,,,
1635489880036,TYPE_ACCELEROMETER_UNCALIBRATED,-0.1274178,9.647562,1.4300107,0.0,0.0,0.0,3,
1635489880036,TYPE_GYROSCOPE_UNCALIBRATED,0.07711947,0.016340164,0.09208523,0.002461103,0.0010533992,0.024225857,3,
1635489880036,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.850002,10.012501,-56.250004,-10.34684,37.38358,-38.14014,3,
1635489880088,TYPE_GYROSCOPE,0.074676074,0.015271181,0.0678804 ,3,,,,
1635489880088,TYPE_ROTATION_VECTOR,0.48899096,-0.42687726,-0.5071052 ,3,,,,
1635489880088,TYPE_ACCELEROMETER,0.46331027,9.680762,1.5233307 ,3,,,,
1635489880088,TYPE_MAGNETIC_FIELD,-28.500002,-27.375002,-18.09375 ,3,,,,
1635489880088,TYPE_ACCELEROMETER_UNCALIBRATED,0.07836494,9.724431,1.148854,0.0,0.0,0.0,3,
1635489880088,TYPE_GYROSCOPE_UNCALIBRATED,0.07711947,0.016340164,0.09208523,0.002461103,0.0010533992,0.024225857,3,
1635489880088,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.850002,10.012501,-56.250004,-10.34684,37.38358,-38.14014,3,
1635489880139,TYPE_GYROSCOPE,0.074676074,0.015271181,0.0678804 ,3,,,,
1635489880139,TYPE_ROTATION_VECTOR,0.48899096,-0.42687726,-0.5071052 ,3,,,,
1635489880139,TYPE_ACCELEROMETER,0.5494519,9.680762,1.7315062 ,3,,,,
1635489880139,TYPE_MAGNETIC_FIELD,-28.5375,-29.41875,-16.087502 ,3,,,,
1635489880139,TYPE_ACCELEROMETER_UNCALIBRATED,0.07836494,9.724431,1.148854,0.0,0.0,0.0,3,
1635489880139,TYPE_GYROSCOPE_UNCALIBRATED,0.07711947,0.016340164,0.09208523,0.002461103,0.0010533992,0.024225857,3,
1635489880139,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.86875,7.9687505,-54.225002,-10.34684,37.38358,-38.14014,3,
1635489880191,TYPE_GYROSCOPE,0.074676074,0.015271181,0.0678804 ,3,,,,
1635489880191,TYPE_ROTATION_VECTOR,0.48899096,-0.42687726,-0.5071052 ,3,,,,
1635489880191,TYPE_ACCELEROMETER,0.33888352,9.675977,1.2598212 ,3,,,,
1635489880191,TYPE_MAGNETIC_FIELD,-28.5375,-29.41875,-16.087502 ,3,,,,
1635489880191,TYPE_ACCELEROMETER_UNCALIBRATED,0.07836494,9.724431,1.148854,0.0,0.0,0.0,3,
1635489880191,TYPE_GYROSCOPE_UNCALIBRATED,0.07711947,0.016340164,0.09208523,0.002461103,0.0010533992,0.024225857,3,
1635489880191,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.86875,7.9687505,-54.225002,-10.34684,37.38358,-38.14014,3,
1635489880243,TYPE_GYROSCOPE,-0.07658497,-0.022524992,-0.012522369 ,3,,,,
1635489880243,TYPE_ROTATION_VECTOR,0.48899096,-0.42687726,-0.5071052 ,3,,,,
1635489880243,TYPE_ACCELEROMETER,0.75553375,9.50818,0.70678 ,3,,,,
1635489880243,TYPE_MAGNETIC_FIELD,-28.5375,-29.41875,-16.087502 ,3,,,,
1635489880243,TYPE_ACCELEROMETER_UNCALIBRATED,0.07836494,9.724431,1.148854,0.0,0.0,0.0,3,
1635489880243,TYPE_GYROSCOPE_UNCALIBRATED,-0.074141584,-0.02145601,0.011682454,0.002461103,0.0010533992,0.024225857,3,
1635489880243,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.86875,7.9687505,-54.225002,-10.34684,37.38358,-38.14014,3,
1635489880296,TYPE_GYROSCOPE,-0.07658497,-0.022524992,-0.012522369 ,3,,,,
1635489880296,TYPE_ROTATION_VECTOR,0.4847883,-0.43192014,-0.5059754 ,3,,,,
1635489880296,TYPE_ACCELEROMETER,-1.1216356,9.640084,1.4994025 ,3,,,,
1635489880296,TYPE_MAGNETIC_FIELD,-28.5375,-29.41875,-16.087502 ,3,,,,
1635489880296,TYPE_ACCELEROMETER_UNCALIBRATED,0.24586253,9.582657,1.3884354,0.0,0.0,0.0,3,
1635489880296,TYPE_GYROSCOPE_UNCALIBRATED,-0.074141584,-0.02145601,0.011682454,0.002461103,0.0010533992,0.024225857,3,
1635489880296,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.86875,7.9687505,-54.225002,-10.34684,37.38358,-38.14014,3,
1635489880349,TYPE_GYROSCOPE,-0.07658497,-0.022524992,-0.012522369 ,3,,,,
1635489880349,TYPE_ROTATION_VECTOR,0.4847883,-0.43192014,-0.5059754 ,3,,,,
1635489880349,TYPE_ACCELEROMETER,1.1359925,9.690333,2.5576284 ,3,,,,
1635489880349,TYPE_MAGNETIC_FIELD,-28.425001,-30.7875,-14.625001 ,3,,,,
1635489880349,TYPE_ACCELEROMETER_UNCALIBRATED,0.24586253,9.582657,1.3884354,0.0,0.0,0.0,3,
1635489880349,TYPE_GYROSCOPE_UNCALIBRATED,-0.074141584,-0.02145601,0.011682454,0.002461103,0.0010533992,0.024225857,3,
1635489880349,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.775,6.58125,-52.7625,-10.34684,37.38358,-38.14014,3,
1635489880401,TYPE_GYROSCOPE,-0.07658497,-0.022524992,-0.012522369 ,3,,,,
1635489880401,TYPE_ROTATION_VECTOR,0.4847883,-0.43192014,-0.5059754 ,3,,,,
1635489880401,TYPE_ACCELEROMETER,0.5566304,9.49143,2.694019 ,3,,,,
1635489880401,TYPE_MAGNETIC_FIELD,-28.425001,-30.7875,-14.625001 ,3,,,,
1635489880401,TYPE_ACCELEROMETER_UNCALIBRATED,0.24586253,9.582657,1.3884354,0.0,0.0,0.0,3,
1635489880401,TYPE_GYROSCOPE_UNCALIBRATED,-0.074141584,-0.02145601,0.011682454,0.002461103,0.0010533992,0.024225857,3,
1635489880401,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.775,6.58125,-52.7625,-10.34684,37.38358,-38.14014,3,
1635489880453,TYPE_GYROSCOPE,-0.15645325,-0.099797174,0.053983625 ,3,,,,
1635489880453,TYPE_ROTATION_VECTOR,0.48297158,-0.43372592,-0.5048608 ,3,,,,
1635489880453,TYPE_ACCELEROMETER,0.37716866,9.652048,1.7386848 ,3,,,,
1635489880453,TYPE_MAGNETIC_FIELD,-28.425001,-30.7875,-14.625001 ,3,,,,
1635489880453,TYPE_ACCELEROMETER_UNCALIBRATED,0.45792642,9.620942,2.013261,0.0,0.0,0.0,3,
1635489880453,TYPE_GYROSCOPE_UNCALIBRATED,-0.15400986,-0.09872819,0.07818845,0.002461103,0.0010533992,0.024225857,3,
1635489880453,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.775,6.58125,-52.7625,-10.34684,37.38358,-38.14014,3,
1635489880505,TYPE_GYROSCOPE,-0.15645325,-0.099797174,0.053983625 ,3,,,,
1635489880505,TYPE_ROTATION_VECTOR,0.48297158,-0.43372592,-0.5048608 ,3,,,,
1635489880505,TYPE_ACCELEROMETER,0.23838496,9.843474,1.7961125 ,3,,,,
1635489880505,TYPE_MAGNETIC_FIELD,-28.425001,-30.7875,-14.625001 ,3,,,,
1635489880505,TYPE_ACCELEROMETER_UNCALIBRATED,0.45792642,9.620942,2.013261,0.0,0.0,0.0,3,
1635489880505,TYPE_GYROSCOPE_UNCALIBRATED,-0.15400986,-0.09872819,0.07818845,0.002461103,0.0010533992,0.024225857,3,
1635489880505,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.775,6.58125,-52.7625,-10.34684,37.38358,-38.14014,3,
1635489880557,TYPE_GYROSCOPE,-0.15645325,-0.099797174,0.053983625 ,3,,,,
1635489880557,TYPE_ROTATION_VECTOR,0.48297158,-0.43372592,-0.5048608 ,3,,,,
1635489880557,TYPE_ACCELEROMETER,0.23838496,9.843474,1.7961125 ,3,,,,
1635489880557,TYPE_MAGNETIC_FIELD,-28.725,-31.35,-13.44375 ,3,,,,
1635489880557,TYPE_ACCELEROMETER_UNCALIBRATED,0.45792642,9.620942,2.013261,0.0,0.0,0.0,3,
1635489880557,TYPE_GYROSCOPE_UNCALIBRATED,-0.15400986,-0.09872819,0.07818845,0.002461103,0.0010533992,0.024225857,3,
1635489880557,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.075,6.01875,-51.581253,-10.34684,37.38358,-38.14014,3,
1635489880610,TYPE_GYROSCOPE,-0.06161922,-0.05062397,-0.012751437 ,3,,,,
1635489880610,TYPE_ROTATION_VECTOR,0.46947595,-0.43009952,-0.5140119 ,3,,,,
1635489880610,TYPE_ACCELEROMETER,0.32213375,9.666406,2.4209383 ,3,,,,
1635489880610,TYPE_MAGNETIC_FIELD,-28.725,-31.35,-13.44375 ,3,,,,
1635489880610,TYPE_ACCELEROMETER_UNCALIBRATED,0.45792642,9.620942,2.013261,0.0,0.0,0.0,3,
1635489880610,TYPE_GYROSCOPE_UNCALIBRATED,-0.059175827,-0.049554985,0.011529742,0.002461103,0.0010533992,0.024225857,3,
1635489880610,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.075,6.01875,-51.581253,-10.34684,37.38358,-38.14014,3,
1635489880662,TYPE_GYROSCOPE,-0.06161922,-0.05062397,-0.012751437 ,3,,,,
1635489880662,TYPE_ROTATION_VECTOR,0.46947595,-0.43009952,-0.5140119 ,3,,,,
1635489880662,TYPE_ACCELEROMETER,0.34127632,9.699904,2.1720848 ,3,,,,
1635489880662,TYPE_MAGNETIC_FIELD,-28.725,-31.35,-13.44375 ,3,,,,
1635489880662,TYPE_ACCELEROMETER_UNCALIBRATED,0.3179463,9.768699,1.9965113,0.0,0.0,0.0,3,
1635489880662,TYPE_GYROSCOPE_UNCALIBRATED,-0.059175827,-0.049554985,0.011529742,0.002461103,0.0010533992,0.024225857,3,
1635489880662,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.075,6.01875,-51.581253,-10.34684,37.38358,-38.14014,3,
1635489880714,TYPE_GYROSCOPE,-0.06161922,-0.05062397,-0.012751437 ,3,,,,
1635489880714,TYPE_ROTATION_VECTOR,0.46947595,-0.43009952,-0.5140119 ,3,,,,
1635489880714,TYPE_ACCELEROMETER,0.08015956,9.685548,1.884946 ,3,,,,
1635489880714,TYPE_MAGNETIC_FIELD,-28.875002,-31.63125,-12.543751 ,3,,,,
1635489880714,TYPE_ACCELEROMETER_UNCALIBRATED,0.3179463,9.768699,1.9965113,0.0,0.0,0.0,3,
1635489880714,TYPE_GYROSCOPE_UNCALIBRATED,-0.059175827,-0.049554985,0.011529742,0.002461103,0.0010533992,0.024225857,3,
1635489880714,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.225002,5.7562504,-50.68125,-10.34684,37.38358,-38.14014,3,
1635489880766,TYPE_GYROSCOPE,-0.06161922,-0.05062397,-0.012751437 ,3,,,,
1635489880766,TYPE_ROTATION_VECTOR,0.46034017,-0.43289003,-0.5199606 ,3,,,,
1635489880766,TYPE_ACCELEROMETER,-0.04426722,9.522537,1.9902302 ,3,,,,
1635489880766,TYPE_MAGNETIC_FIELD,-28.875002,-31.63125,-12.543751 ,3,,,,
1635489880766,TYPE_ACCELEROMETER_UNCALIBRATED,0.3179463,9.768699,1.9965113,0.0,0.0,0.0,3,
1635489880766,TYPE_GYROSCOPE_UNCALIBRATED,-0.059175827,-0.049554985,0.011529742,0.002461103,0.0010533992,0.024225857,3,
1635489880766,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.225002,5.7562504,-50.68125,-10.34684,37.38358,-38.14014,3,
1635489880817,TYPE_GYROSCOPE,0.050471254,0.010766183,-0.060855657 ,3,,,,
1635489880817,TYPE_ROTATION_VECTOR,0.46034017,-0.43289003,-0.5199606 ,3,,,,
1635489880817,TYPE_ACCELEROMETER,0.14267205,9.620942,1.5568303 ,3,,,,
1635489880817,TYPE_MAGNETIC_FIELD,-28.875002,-31.63125,-12.543751 ,3,,,,
1635489880817,TYPE_ACCELEROMETER_UNCALIBRATED,0.3179463,9.768699,1.9965113,0.0,0.0,0.0,3,
1635489880817,TYPE_GYROSCOPE_UNCALIBRATED,0.052991,0.011835165,-0.036650836,0.002461103,0.0010533992,0.024225857,3,
1635489880817,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.225002,5.7562504,-50.68125,-10.34684,37.38358,-38.14014,3,
1635489880870,TYPE_GYROSCOPE,0.050471254,0.010766183,-0.060855657 ,3,,,,
1635489880870,TYPE_ROTATION_VECTOR,0.46034017,-0.43289003,-0.5199606 ,3,,,,
1635489880870,TYPE_ACCELEROMETER,-0.11844472,9.431609,2.184049 ,3,,,,
1635489880870,TYPE_MAGNETIC_FIELD,-28.875002,-31.63125,-12.543751 ,3,,,,
1635489880870,TYPE_ACCELEROMETER_UNCALIBRATED,0.2515455,9.636794,1.6914265,0.0,0.0,0.0,3,
1635489880870,TYPE_GYROSCOPE_UNCALIBRATED,0.052991,0.011835165,-0.036650836,0.002461103,0.0010533992,0.024225857,3,
1635489880870,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.225002,5.7562504,-50.68125,-10.34684,37.38358,-38.14014,3,
1635489880921,TYPE_GYROSCOPE,0.050471254,0.010766183,-0.060855657 ,3,,,,
1635489880921,TYPE_ROTATION_VECTOR,0.46184465,-0.43002874,-0.521465 ,3,,,,
1635489880921,TYPE_ACCELEROMETER,-0.0059820567,9.723833,1.1066805 ,3,,,,
1635489880921,TYPE_MAGNETIC_FIELD,-28.781252,-31.875002,-11.925 ,3,,,,
1635489880921,TYPE_ACCELEROMETER_UNCALIBRATED,0.2515455,9.636794,1.6914265,0.0,0.0,0.0,3,
1635489880921,TYPE_GYROSCOPE_UNCALIBRATED,0.052991,0.011835165,-0.036650836,0.002461103,0.0010533992,0.024225857,3,
1635489880921,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.131252,5.49375,-50.062504,-10.34684,37.38358,-38.14014,3,
1635489880974,TYPE_GYROSCOPE,0.050471254,0.010766183,-0.060855657 ,3,,,,
1635489880974,TYPE_ROTATION_VECTOR,0.46184465,-0.43002874,-0.521465 ,3,,,,
1635489880974,TYPE_ACCELEROMETER,0.2623132,9.786046,2.1720848 ,3,,,,
1635489880974,TYPE_MAGNETIC_FIELD,-28.781252,-31.875002,-11.925 ,3,,,,
1635489880974,TYPE_ACCELEROMETER_UNCALIBRATED,0.2515455,9.636794,1.6914265,0.0,0.0,0.0,3,
1635489880974,TYPE_GYROSCOPE_UNCALIBRATED,0.052991,0.011835165,-0.036650836,0.002461103,0.0010533992,0.024225857,3,
1635489880974,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.131252,5.49375,-50.062504,-10.34684,37.38358,-38.14014,3,
1635489881026,TYPE_GYROSCOPE,-0.059786674,-0.033138465,-0.073072605 ,3,,,,
1635489881026,TYPE_ROTATION_VECTOR,0.46184465,-0.43002874,-0.521465 ,3,,,,
1635489881026,TYPE_ACCELEROMETER,0.05623133,9.668798,1.7745771 ,3,,,,
1635489881026,TYPE_MAGNETIC_FIELD,-28.781252,-31.875002,-11.925 ,3,,,,
1635489881026,TYPE_ACCELEROMETER_UNCALIBRATED,0.048454657,9.640084,1.9097716,0.0,0.0,0.0,3,
1635489881026,TYPE_GYROSCOPE_UNCALIBRATED,-0.057266932,-0.032069482,-0.04886778,0.002461103,0.0010533992,0.024225857,3,
1635489881026,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.131252,5.49375,-50.062504,-10.34684,37.38358,-38.14014,3,
1635489881079,TYPE_GYROSCOPE,-0.059786674,-0.033138465,-0.073072605 ,3,,,,
1635489881079,TYPE_ROTATION_VECTOR,0.46184465,-0.43002874,-0.521465 ,3,,,,
1635489881079,TYPE_ACCELEROMETER,0.06819545,9.661619,1.532902 ,3,,,,
1635489881079,TYPE_MAGNETIC_FIELD,-28.650002,-32.100002,-11.700001 ,3,,,,
1635489881079,TYPE_ACCELEROMETER_UNCALIBRATED,0.048454657,9.640084,1.9097716,0.0,0.0,0.0,3,
1635489881079,TYPE_GYROSCOPE_UNCALIBRATED,-0.057266932,-0.032069482,-0.04886778,0.002461103,0.0010533992,0.024225857,3,
1635489881079,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.0,5.2875004,-49.8375,-10.34684,37.38358,-38.14014,3,
1635489881131,TYPE_GYROSCOPE,-0.059786674,-0.033138465,-0.073072605 ,3,,,,
1635489881131,TYPE_ROTATION_VECTOR,0.46554357,-0.4299939,-0.5220044 ,3,,,,
1635489881131,TYPE_ACCELEROMETER,0.034695927,9.601799,2.236691 ,3,,,,
1635489881131,TYPE_MAGNETIC_FIELD,-28.650002,-32.100002,-11.700001 ,3,,,,
1635489881131,TYPE_ACCELEROMETER_UNCALIBRATED,0.048454657,9.640084,1.9097716,0.0,0.0,0.0,3,
1635489881131,TYPE_GYROSCOPE_UNCALIBRATED,-0.057266932,-0.032069482,-0.04886778,0.002461103,0.0010533992,0.024225857,3,
1635489881131,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.0,5.2875004,-49.8375,-10.34684,37.38358,-38.14014,3,
1635489881184,TYPE_GYROSCOPE,-0.042453885,0.016721943,-0.048562355 ,3,,,,
1635489881184,TYPE_ROTATION_VECTOR,0.46554357,-0.4299939,-0.5220044 ,3,,,,
1635489881184,TYPE_ACCELEROMETER,-0.31465617,9.597013,2.0644078 ,3,,,,
1635489881184,TYPE_MAGNETIC_FIELD,-28.650002,-32.100002,-11.700001 ,3,,,,
1635489881184,TYPE_ACCELEROMETER_UNCALIBRATED,0.048454657,9.640084,1.9097716,0.0,0.0,0.0,3,
1635489881184,TYPE_GYROSCOPE_UNCALIBRATED,-0.040010497,0.017714571,-0.024357535,0.002461103,0.0010533992,0.024225857,3,
1635489881184,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.0,5.2875004,-49.8375,-10.34684,37.38358,-38.14014,3,
1635489881235,TYPE_GYROSCOPE,-0.042453885,0.016721943,-0.048562355 ,3,,,,
1635489881235,TYPE_ROTATION_VECTOR,0.46554357,-0.4299939,-0.5220044 ,3,,,,
1635489881235,TYPE_ACCELEROMETER,0.05623133,9.735797,1.8705891 ,3,,,,
1635489881235,TYPE_MAGNETIC_FIELD,-28.650002,-32.100002,-11.700001 ,3,,,,
1635489881235,TYPE_ACCELEROMETER_UNCALIBRATED,-0.038584266,9.64128,1.9325033,0.0,0.0,0.0,3,
1635489881235,TYPE_GYROSCOPE_UNCALIBRATED,-0.040010497,0.017714571,-0.024357535,0.002461103,0.0010533992,0.024225857,3,
1635489881235,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-39.0,5.2875004,-49.8375,-10.34684,37.38358,-38.14014,3,
1635489881287,TYPE_GYROSCOPE,-0.042453885,0.016721943,-0.048562355 ,3,,,,
1635489881287,TYPE_ROTATION_VECTOR,0.46364883,-0.42389774,-0.5300092 ,3,,,,
1635489881287,TYPE_ACCELEROMETER,-0.032303106,9.673584,2.466701 ,3,,,,
1635489881287,TYPE_MAGNETIC_FIELD,-28.650002,-32.0625,-11.587501 ,3,,,,
1635489881287,TYPE_ACCELEROMETER_UNCALIBRATED,-0.038584266,9.64128,1.9325033,0.0,0.0,0.0,3,
1635489881287,TYPE_GYROSCOPE_UNCALIBRATED,-0.040010497,0.017714571,-0.024357535,0.002461103,0.0010533992,0.024225857,3,
1635489881287,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.98125,5.30625,-49.725002,-10.34684,37.38358,-38.14014,3,
1635489881339,TYPE_GYROSCOPE,-0.042453885,0.016721943,-0.048562355 ,3,,,,
1635489881339,TYPE_ROTATION_VECTOR,0.46364883,-0.42389774,-0.5300092 ,3,,,,
1635489881339,TYPE_ACCELEROMETER,-0.24765715,9.72144,1.6764714 ,3,,,,
1635489881339,TYPE_MAGNETIC_FIELD,-28.650002,-32.0625,-11.587501 ,3,,,,
1635489881339,TYPE_ACCELEROMETER_UNCALIBRATED,-0.038584266,9.64128,1.9325033,0.0,0.0,0.0,3,
1635489881339,TYPE_GYROSCOPE_UNCALIBRATED,-0.040010497,0.017714571,-0.024357535,0.002461103,0.0010533992,0.024225857,3,
1635489881339,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.98125,5.30625,-49.725002,-10.34684,37.38358,-38.14014,3,
1635489881392,TYPE_GYROSCOPE,-0.007482879,-0.011911522,-0.009926268 ,3,,,,
1635489881392,TYPE_ROTATION_VECTOR,0.46364883,-0.42389774,-0.5300092 ,3,,,,
1635489881392,TYPE_ACCELEROMETER,-0.07298109,9.75494,2.0045872 ,3,,,,
1635489881392,TYPE_MAGNETIC_FIELD,-28.650002,-32.0625,-11.587501 ,3,,,,
1635489881392,TYPE_ACCELEROMETER_UNCALIBRATED,-0.038584266,9.64128,1.9325033,0.0,0.0,0.0,3,
1635489881392,TYPE_GYROSCOPE_UNCALIBRATED,-0.00503949,-0.010842538,0.014354911,0.002461103,0.0010533992,0.024225857,3,
1635489881392,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.98125,5.30625,-49.725002,-10.34684,37.38358,-38.14014,3,
1635489881444,TYPE_GYROSCOPE,-0.007482879,-0.011911522,-0.009926268 ,3,,,,
1635489881444,TYPE_ROTATION_VECTOR,0.465245,-0.42704725,-0.5272107 ,3,,,,
1635489881444,TYPE_ACCELEROMETER,0.07298109,9.70469,2.2007985 ,3,,,,
1635489881444,TYPE_MAGNETIC_FIELD,-28.650002,-32.0625,-11.587501 ,3,,,,
1635489881444,TYPE_ACCELEROMETER_UNCALIBRATED,-0.12981063,9.720842,1.995614,0.0,0.0,0.0,3,
1635489881444,TYPE_GYROSCOPE_UNCALIBRATED,-0.00503949,-0.010842538,0.014354911,0.002461103,0.0010533992,0.024225857,3,
1635489881444,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.98125,5.30625,-49.725002,-10.34684,37.38358,-38.14014,3,
1635489881496,TYPE_GYROSCOPE,-0.007482879,-0.011911522,-0.009926268 ,3,,,,
1635489881496,TYPE_ROTATION_VECTOR,0.465245,-0.42704725,-0.5272107 ,3,,,,
1635489881496,TYPE_ACCELEROMETER,0.3699902,9.7812605,2.076372 ,3,,,,
1635489881496,TYPE_MAGNETIC_FIELD,-28.612501,-32.1375,-11.606251 ,3,,,,
1635489881496,TYPE_ACCELEROMETER_UNCALIBRATED,-0.12981063,9.720842,1.995614,0.0,0.0,0.0,3,
1635489881496,TYPE_GYROSCOPE_UNCALIBRATED,-0.00503949,-0.010842538,0.014354911,0.002461103,0.0010533992,0.024225857,3,
1635489881496,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.9625,5.25,-49.74375,-10.34684,37.38358,-38.14014,3,
1635489881550,TYPE_GYROSCOPE,-0.007482879,-0.011911522,-0.009926268 ,3,,,,
1635489881550,TYPE_ROTATION_VECTOR,0.465245,-0.42704725,-0.5272107 ,3,,,,
1635489881550,TYPE_ACCELEROMETER,0.049052864,9.675977,2.7442684 ,3,,,,
1635489881550,TYPE_MAGNETIC_FIELD,-28.612501,-32.1375,-11.606251 ,3,,,,
1635489881550,TYPE_ACCELEROMETER_UNCALIBRATED,-0.12981063,9.720842,1.995614,0.0,0.0,0.0,3,
1635489881550,TYPE_GYROSCOPE_UNCALIBRATED,-0.00503949,-0.010842538,0.014354911,0.002461103,0.0010533992,0.024225857,3,
1635489881550,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.9625,5.25,-49.74375,-10.34684,37.38358,-38.14014,3,
1635489881601,TYPE_GYROSCOPE,-0.012598725,-0.04924956,0.019699825 ,3,,,,
1635489881601,TYPE_ROTATION_VECTOR,0.46495703,-0.42843154,-0.5286404 ,3,,,,
1635489881601,TYPE_ACCELEROMETER,-0.31465617,9.580264,1.5137594 ,3,,,,
1635489881601,TYPE_MAGNETIC_FIELD,-28.612501,-32.1375,-11.606251 ,3,,,,
1635489881601,TYPE_ACCELEROMETER_UNCALIBRATED,0.046660043,9.71127,2.2061825,0.0,0.0,0.0,3,
1635489881601,TYPE_GYROSCOPE_UNCALIBRATED,-0.010155336,-0.048180576,0.043981,0.002461103,0.0010533992,0.024225857,3,
1635489881601,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.9625,5.25,-49.74375,-10.34684,37.38358,-38.14014,3,
1635489881653,TYPE_GYROSCOPE,-0.012598725,-0.04924956,0.019699825 ,3,,,,
1635489881653,TYPE_ROTATION_VECTOR,0.46495703,-0.42843154,-0.5286404 ,3,,,,
1635489881653,TYPE_ACCELEROMETER,0.31974092,9.620942,2.033301 ,3,,,,
1635489881653,TYPE_MAGNETIC_FIELD,-28.612501,-32.1375,-11.606251 ,3,,,,
1635489881653,TYPE_ACCELEROMETER_UNCALIBRATED,0.046660043,9.71127,2.2061825,0.0,0.0,0.0,3,
1635489881653,TYPE_GYROSCOPE_UNCALIBRATED,-0.010155336,-0.048180576,0.043981,0.002461103,0.0010533992,0.024225857,3,
1635489881653,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.943752,5.15625,-49.85625,-10.34684,37.38358,-38.14014,3,
1635489881705,TYPE_GYROSCOPE,-0.012598725,-0.04924956,0.019699825 ,3,,,,
1635489881705,TYPE_ROTATION_VECTOR,0.46495703,-0.42843154,-0.5286404 ,3,,,,
1635489881705,TYPE_ACCELEROMETER,-0.0634098,9.623335,2.3587248 ,3,,,,
1635489881705,TYPE_MAGNETIC_FIELD,-28.593752,-32.23125,-11.71875 ,3,,,,
1635489881705,TYPE_ACCELEROMETER_UNCALIBRATED,0.046660043,9.71127,2.2061825,0.0,0.0,0.0,3,
1635489881705,TYPE_GYROSCOPE_UNCALIBRATED,-0.010155336,-0.048180576,0.043981,0.002461103,0.0010533992,0.024225857,3,
